GeneID	PRAD_N_1	PRAD_N_2	PRAD_N_3	PRAD_N_4	PRAD_N_5	PRAD_N_6	PRAD_N_7	PRAD_N_8	PRAD_N_9	PRAD_T_1	PRAD_T_2	PRAD_T_3	PRAD_T_4	PRAD_T_5	PRAD_T_6	PRAD_T_7	PRAD_T_8	PRAD_T_9
ENSG00000171466	1741	1900	1789	2784	3264	2215	2272	2661	2181	3435	1648	2616	2080	1415	2368	1955	1243	1074
ENSG00000239830	53	8	31	35	26	6	11	17	51	7	1	3	12	32	25	4	38	2
ENSG00000224689	427	172	141	532	524	124	848	586	521	158	27	90	493	119	201	17	178	85
ENSG00000277587	5	11	3	14	21	2	16	11	42	8	0	4	5	3	6	0	38	8
ENSG00000267490	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267612	8	9	13	15	17	16	22	18	11	32	8	34	6	31	14	18	9	15
ENSG00000196605	221	532	334	848	753	628	633	871	962	651	236	262	322	407	328	350	245	234
ENSG00000267370	7	28	25	50	60	52	71	68	50	68	24	17	48	52	30	29	19	30
ENSG00000267741	3	0	5	0	1	4	1	1	3	4	3	1	2	0	8	3	0	3
ENSG00000265379	0	0	0	0	0	3	0	3	0	0	0	0	1	2	0	0	0	1
ENSG00000266950	0	2	0	0	0	3	3	1	1	4	0	0	0	2	1	2	0	0
ENSG00000127452	806	1075	776	1415	1167	1079	1136	1566	1551	1067	604	767	639	935	621	633	693	617
ENSG00000200237	2	1	0	2	0	1	1	1	3	0	0	0	3	3	0	0	0	0
ENSG00000267119	3	6	0	2	2	17	13	6	10	22	13	7	4	1	4	3	9	6
ENSG00000198258	8056	4887	3969	6965	4158	9549	6259	7333	12044	6154	3903	3447	2874	3007	3541	5823	4171	3314
ENSG00000267289	2	2	3	3	1	2	3	2	3	14	9	3	1	5	0	8	0	0
ENSG00000127445	4045	3469	3108	3856	2018	4314	4734	6209	7316	4622	2187	2245	2067	1799	3024	3437	2483	1598
ENSG00000105088	1519	1953	916	1341	701	1326	1035	1490	2239	3551	2280	1180	3039	922	2151	4022	1941	1244
ENSG00000080573	51	539	106	666	259	768	356	786	658	660	575	132	631	313	626	147	649	741
ENSG00000267650	0	0	0	1	0	0	3	0	0	1	0	0	3	0	0	0	0	0
ENSG00000080511	0	2	5	0	6	1	4	3	2	4	3	1	9	6	1	0	2	2
ENSG00000167798	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130813	946	1366	1183	1538	1471	1795	1335	2422	2389	1100	1023	775	796	1549	1436	968	1139	891
ENSG00000267387	0	2	5	1	11	22	6	13	15	13	2	7	5	11	10	8	9	8
ENSG00000130812	4	7	6	6	7	0	4	14	10	4	5	4	11	9	9	50	4	17
ENSG00000243207	43	80	78	87	114	80	70	192	147	252	83	96	57	103	41	121	14	223
ENSG00000130810	1356	907	1057	1148	1502	1089	1098	1541	1247	1559	1658	1526	972	963	1063	1280	933	1186
ENSG00000209645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238531	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244165	367	269	385	347	474	413	378	501	216	687	704	475	382	331	352	489	327	741
ENSG00000130811	9784	6978	7717	7888	6751	7847	7812	11074	10085	10029	7906	6152	5820	7605	6559	6570	7221	5585
ENSG00000257110	6	2	4	6	12	5	13	8	2	11	4	5	7	19	2	2	2	3
ENSG00000130816	1293	2931	1788	2874	2568	1888	1770	3303	2291	2509	1235	1256	1842	1122	1868	1550	1033	2024
ENSG00000267534	465	873	441	829	410	714	302	673	718	430	562	260	255	450	649	264	586	395
ENSG00000264266	0	1	0	0	0	2	2	0	7	0	0	0	0	2	0	0	0	0
ENSG00000105364	2410	2065	2116	2312	2282	2274	2172	3128	3456	2553	1992	1588	1542	1707	1567	2047	1884	1794
ENSG00000266978	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
ENSG00000267105	6	0	0	0	0	5	2	0	4	4	0	2	0	0	0	0	0	0
ENSG00000090339	623	2127	1188	1961	4123	1088	434	2196	1167	1466	2589	4287	1208	1339	1303	1465	2306	614
ENSG00000267607	18	8	12	13	45	13	2	10	7	8	70	77	15	34	14	34	74	2
ENSG00000105371	43	25	26	50	76	25	29	44	53	27	18	15	3	10	12	16	3	13
ENSG00000105376	5	46	31	63	39	15	13	39	34	23	8	10	11	19	30	8	11	22
ENSG00000220201	34	29	65	51	122	120	142	91	79	152	228	41	179	164	82	99	132	201
ENSG00000167807	48	24	48	44	79	102	109	67	53	120	116	55	102	85	76	102	59	160
ENSG00000267673	886	493	480	578	438	830	603	701	944	488	611	404	378	436	360	720	709	285
ENSG00000267303	1879	528	685	553	622	1352	773	29	530	367	1157	853	654	1241	692	1758	1365	863
ENSG00000161847	1754	4279	3254	2932	2199	1495	2479	5199	2231	3391	1618	3347	2523	2055	3736	3139	910	2194
ENSG00000274425	106	136	170	128	111	66	94	191	133	134	106	68	75	96	199	194	118	49
ENSG00000076662	1361	1064	889	1103	511	1210	954	1388	1506	1332	1210	642	499	486	900	836	624	871
ENSG00000105397	2773	2856	3727	3703	3448	3550	3846	5220	3002	5680	2799	2916	3851	3558	3120	2723	2184	2564
ENSG00000105401	8222	8057	6747	10351	7944	9830	9240	11292	11059	10064	5936	5985	5794	6055	5425	6610	5984	5298
ENSG00000221566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000065989	1169	2076	1678	1948	906	1546	1333	3125	1429	629	589	572	565	1402	460	143	523	317
ENSG00000079999	5774	4994	4909	5494	4472	5618	5063	7463	6340	6684	2652	3712	3678	3430	4756	4873	3303	2872
ENSG00000267197	0	4	2	2	4	6	4	3	3	4	3	3	4	6	5	2	6	3
ENSG00000180739	430	159	233	199	169	153	241	306	173	79	50	35	22	150	18	42	178	24
ENSG00000130734	1579	903	1177	1409	1609	1307	1369	1728	1303	1865	1153	1093	1142	1206	1305	1790	956	1152
ENSG00000238364	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	2	0	0
ENSG00000221410	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	2	0	3
ENSG00000129347	2276	1767	1906	2272	2348	2729	2161	2831	2096	2199	2088	1588	1395	2184	1351	1993	1512	1791
ENSG00000129355	231	201	173	264	276	303	178	310	343	157	230	109	191	202	148	166	298	295
ENSG00000129354	8011	5093	4924	5302	4010	6446	5666	7725	6143	6158	3268	5143	3259	2438	4164	8042	2946	3500
ENSG00000271010	0	1	4	0	8	8	3	8	3	9	8	4	12	10	10	15	7	9
ENSG00000129353	14412	12397	10951	13161	15775	10361	13574	18360	10771	16616	7923	6997	6608	7917	7377	12416	5994	8816
ENSG00000267100	2416	1639	2008	2909	1796	3565	2956	3266	3948	2514	2190	1496	951	2243	1635	4665	1530	1058
ENSG00000129351	12046	15071	12531	15910	13707	14860	15120	19328	14125	21186	11452	11564	13757	11250	13134	12052	8373	12669
ENSG00000213339	1661	1332	1851	1670	1715	2059	1931	2452	2470	2856	2208	1970	2090	2563	1410	2316	1728	2406
ENSG00000079805	5983	8277	7386	9261	8654	6336	7833	13476	7832	10506	4131	6709	5730	4907	5726	7360	3666	4519
ENSG00000207972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207752	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1
ENSG00000275640	0	0	1	0	1	2	0	1	0	1	0	0	0	1	0	0	0	1
ENSG00000099203	3769	2293	2489	2665	1492	3568	2894	3160	3783	2241	1453	1831	1154	1577	1932	2023	1527	1206
ENSG00000214212	59	119	79	147	63	71	40	98	139	93	38	21	36	66	69	62	76	48
ENSG00000267544	2	1	0	3	6	2	2	1	3	7	1	1	0	2	2	4	0	1
ENSG00000142453	2600	3394	2805	3041	2455	2240	2561	4181	2846	3231	1917	2038	2602	2041	2664	2307	1544	2516
ENSG00000130733	6329	3756	4828	4351	3005	4469	4418	6746	5917	6103	2826	4057	3372	3186	4322	5906	3054	4221
ENSG00000142444	681	615	626	764	578	712	571	949	779	705	400	387	602	377	479	483	373	386
ENSG00000127616	8092	8177	8506	8443	7296	7443	8030	13040	6274	12921	6667	8198	7003	5207	10409	9869	4580	6867
ENSG00000266936	0	0	2	1	14	2	1	5	0	7	4	4	0	2	4	3	1	0
ENSG00000276757	1	3	3	3	4	2	0	5	1	6	0	1	7	0	0	1	0	1
ENSG00000278643	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000130164	6172	6727	5748	14325	11437	4992	11529	13425	7615	3031	4892	11386	1853	3395	941	3561	2514	1240
ENSG00000273892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161888	83	65	74	87	65	86	61	66	123	156	128	116	572	77	171	173	48	481
ENSG00000197256	7697	21023	6893	19579	6904	12590	9081	19168	25752	10830	7243	2873	4725	7126	7875	2324	8340	3684
ENSG00000130158	753	1502	1290	1616	2250	1726	1413	3073	1585	2560	1499	1151	1531	1318	2282	1064	1509	1036
ENSG00000267082	55	86	20	78	40	66	42	71	71	65	31	27	23	33	21	14	44	17
ENSG00000279807	4	2	3	2	7	6	3	7	2	17	6	7	12	10	7	4	4	6
ENSG00000273733	34	35	12	43	23	77	29	34	64	45	30	6	9	20	10	20	24	17
ENSG00000130173	3	4	2	2	3	4	4	2	8	5	2	3	9	7	1	1	5	3
ENSG00000130167	1	1	1	3	2	0	1	0	3	5	4	4	3	0	5	2	0	4
ENSG00000267174	1	5	0	7	4	0	0	1	5	0	9	0	0	0	2	1	5	2
ENSG00000105514	8341	6788	6062	5244	2560	7791	6602	9593	5006	13075	6076	6725	5848	2194	8351	10463	2153	4484
ENSG00000267576	3180	624	994	777	494	2796	1611	541	947	1371	2193	1455	1243	526	1041	4518	1337	1251
ENSG00000105518	11884	5170	5239	6328	5317	9045	7902	8700	8391	8691	9127	4317	2539	4492	6090	9152	5083	3195
ENSG00000183401	1987	1287	1212	1668	1290	2776	2364	2483	2408	2136	1935	1537	770	1140	2544	1882	1133	1202
ENSG00000105520	4103	3673	2722	3141	1921	3705	3467	5538	3521	4919	2550	3375	2443	1948	7375	5142	2668	3480
ENSG00000267277	29	40	34	41	39	59	79	94	69	89	21	29	45	31	37	69	6	30
ENSG00000173928	375	274	368	270	256	365	315	396	372	449	194	274	213	192	295	590	134	132
ENSG00000187266	264	226	212	251	208	467	347	387	373	450	341	198	279	529	262	312	211	249
ENSG00000205517	242	327	164	241	281	512	219	452	441	460	311	349	948	465	281	203	93	244
ENSG00000202357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198003	25	40	19	35	33	27	23	42	88	31	5	12	107	32	63	27	14	18
ENSG00000130175	23400	21030	19093	20740	13508	19354	19459	26206	16857	26872	17673	19755	14637	15911	15655	23744	12346	16645
ENSG00000196361	4	187	14	63	44	44	115	44	329	31	27	6	44	3	91	6	33	6
ENSG00000267477	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161914	435	312	346	474	481	471	482	596	473	582	380	525	262	421	403	501	422	185
ENSG00000274713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000130159	3966	2734	2874	2950	2349	3084	3012	3570	4197	3779	2998	1858	2547	2469	1845	2700	2117	2202
ENSG00000244080	0	0	0	0	1	0	1	0	1	1	0	0	0	5	0	0	0	1
ENSG00000213304	4	2	4	4	4	4	3	7	3	10	5	5	0	0	3	2	0	3
ENSG00000213303	1	2	1	2	1	0	0	4	2	7	11	1	5	3	0	4	1	3
ENSG00000130176	40985	62837	20898	69539	15934	56178	37302	54533	104039	30520	35939	15120	7312	27383	12684	7382	51102	2807
ENSG00000130165	4333	2431	2690	3111	2280	3857	3291	3791	3489	3264	2812	2239	1935	2188	2211	3285	2351	2247
ENSG00000198551	1202	1316	892	1416	831	1641	1219	1372	1915	1623	757	818	983	689	1068	892	479	1004
ENSG00000102575	3109	1702	1552	3896	1290	2557	6469	4091	2733	785	1257	1055	552	827	321	2053	1020	1003
ENSG00000249840	0	2	0	0	0	0	0	1	0	3	0	0	0	2	0	1	2	0
ENSG00000197332	27	30	37	50	42	70	52	54	90	78	11	21	98	25	47	8	15	98
ENSG00000267500	2	6	8	3	6	13	3	10	25	7	6	9	11	0	4	1	2	8
ENSG00000214223	20	40	15	39	9	17	27	22	18	29	38	21	21	35	20	35	11	88
ENSG00000267343	2	13	1	14	0	5	0	10	13	0	14	11	0	5	0	3	0	0
ENSG00000197933	350	224	242	306	508	417	231	344	398	505	283	104	258	180	267	342	163	221
ENSG00000266922	3	5	3	6	12	3	2	5	4	5	10	3	7	5	2	6	1	5
ENSG00000220949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197044	365	630	410	757	598	935	668	873	848	667	241	230	368	354	404	282	203	290
ENSG00000267646	0	0	0	0	2	2	2	0	1	1	0	2	0	3	4	0	0	4
ENSG00000177599	124	124	87	163	94	184	166	149	207	257	93	66	209	94	151	57	50	189
ENSG00000171295	872	1040	997	1431	2245	1286	1184	1570	1375	1458	959	642	1249	1886	849	686	546	989
ENSG00000267089	4	1	1	4	4	10	7	0	1	10	7	0	3	0	4	2	2	2
ENSG00000171291	162	254	333	389	391	369	301	553	503	382	110	196	455	341	276	642	140	241
ENSG00000278897	10	7	51	21	23	31	38	53	28	217	20	23	210	23	34	17	8	126
ENSG00000198429	204	339	329	510	242	625	578	711	335	402	279	194	298	215	186	227	159	231
ENSG00000196757	329	480	511	827	833	1031	662	963	859	1114	425	504	588	731	563	421	429	671
ENSG00000267179	15	28	9	32	23	38	18	18	52	34	17	26	20	40	17	9	18	8
ENSG00000267274	11	26	25	18	22	43	36	36	27	46	12	10	11	9	11	14	12	13
ENSG00000197054	145	195	192	257	231	341	314	317	295	235	153	81	177	294	177	152	116	230
ENSG00000219665	136	143	130	281	235	227	173	264	355	226	159	84	135	270	105	244	156	190
ENSG00000252060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197647	302	246	277	563	491	618	474	488	552	554	279	254	365	316	297	243	180	291
ENSG00000257355	0	0	0	2	1	1	0	0	0	0	0	5	0	0	2	2	0	0
ENSG00000212497	0	0	0	0	0	0	0	1	0	2	0	0	0	2	1	0	0	0
ENSG00000257446	6	6	16	6	17	19	24	14	20	12	21	26	11	23	7	5	10	11
ENSG00000223547	1480	1782	1986	2463	1549	2424	2079	2654	3287	2341	841	1160	1446	1314	1394	1270	750	1856
ENSG00000252546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000199444	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000214189	223	350	179	319	224	422	267	315	414	359	197	151	278	323	240	209	112	311
ENSG00000132010	220	134	190	145	160	270	199	267	288	153	165	72	173	244	140	140	160	173
ENSG00000237273	0	3	1	1	0	4	0	1	2	3	1	0	0	3	0	2	3	3
ENSG00000212576	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0
ENSG00000213297	151	205	190	422	209	362	239	324	463	282	37	86	174	179	114	233	117	102
ENSG00000242615	227	103	112	166	148	230	192	146	175	183	307	62	113	120	130	199	112	227
ENSG00000257591	50	115	95	204	128	220	174	189	154	223	134	52	87	35	68	111	76	101
ENSG00000196646	714	878	635	1055	967	996	810	1149	1345	1040	383	763	615	545	654	568	416	593
ENSG00000234773	19	52	39	71	37	32	83	153	72	105	27	44	37	29	81	42	12	77
ENSG00000197857	640	729	603	1287	1198	1228	1115	1267	1193	2082	606	561	740	744	590	536	335	551
ENSG00000213293	2	0	2	2	0	0	0	1	1	1	1	1	3	1	1	1	4	1
ENSG00000234750	4	1	3	3	10	4	5	4	7	12	3	1	16	0	3	1	2	3
ENSG00000188868	310	328	247	618	432	607	576	697	712	834	179	120	265	247	304	238	213	271
ENSG00000198342	202	278	172	376	217	432	376	308	395	277	134	96	191	180	197	115	72	154
ENSG00000231361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268744	28	32	35	36	25	26	22	30	30	45	38	19	39	35	41	34	16	43
ENSG00000248406	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	1	11	0
ENSG00000196466	289	309	260	413	369	450	340	402	432	843	272	215	331	218	409	423	155	273
ENSG00000268870	0	0	0	0	0	0	0	6	3	34	0	0	11	0	0	0	0	0
ENSG00000180855	258	231	247	395	365	407	318	349	333	844	218	205	311	248	290	349	170	243
ENSG00000269755	8	2	10	19	10	12	10	20	11	25	12	6	9	9	7	8	0	11
ENSG00000234848	0	2	2	3	6	5	1	3	2	14	15	6	7	4	2	3	0	7
ENSG00000242852	446	391	347	522	329	427	399	495	427	411	175	161	255	228	244	335	187	210
ENSG00000196826	0	94	0	0	0	0	18	0	44	132	0	0	0	0	0	0	0	0
ENSG00000236483	0	0	1	2	4	1	0	1	1	0	0	0	4	0	0	1	0	0
ENSG00000232579	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000230321	0	1	1	0	0	0	1	1	0	0	0	0	1	1	0	1	2	0
ENSG00000234003	1	0	0	0	0	0	0	0	2	0	3	0	1	3	0	0	0	0
ENSG00000235686	0	2	0	0	0	0	1	0	0	4	0	0	1	0	0	2	0	0
ENSG00000249709	591	493	478	885	714	982	605	856	919	525	214	150	274	379	290	299	214	204
ENSG00000269693	451	507	410	439	437	511	487	535	375	565	295	249	470	318	345	348	292	347
ENSG00000269560	5	8	4	4	8	15	11	7	11	25	32	11	16	10	15	6	10	10
ENSG00000230310	10	3	6	9	5	2	7	3	5	6	8	0	5	4	5	8	2	1
ENSG00000213290	2	3	4	2	4	7	2	3	4	1	0	2	3	4	3	2	0	5
ENSG00000188033	61	186	91	192	192	90	142	181	77	291	74	70	100	69	110	64	32	106
ENSG00000173875	1817	2189	1689	2413	2081	2417	1900	2718	2867	2698	1278	1450	1883	1361	1793	1275	1106	1711
ENSG00000178464	104	106	71	112	72	108	123	68	142	152	42	40	42	42	50	80	101	80
ENSG00000269242	121	26	185	18	0	37	66	98	86	24	182	63	180	108	135	545	100	35
ENSG00000104774	5396	6349	6684	6932	3126	4843	3804	8388	5313	7713	4508	5689	4920	3050	5909	6334	4709	3900
ENSG00000269590	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000123154	809	569	664	702	500	853	741	965	898	746	549	457	492	535	432	577	497	544
ENSG00000105583	10445	5981	5312	7311	5324	10390	7674	9183	10804	8785	5045	4636	5279	5094	4559	5680	5426	3935
ENSG00000095059	4192	2775	3128	4057	2717	3625	3586	4841	4610	5397	2704	2996	3175	3026	3857	3469	2514	2299
ENSG00000268945	5	7	5	11	10	11	13	17	9	24	32	18	31	15	26	36	4	17
ENSG00000132004	860	690	887	712	540	959	771	936	1176	899	639	713	1243	528	424	808	475	588
ENSG00000267791	6	0	0	0	0	3	0	0	0	0	22	0	0	5	4	0	14	0
ENSG00000105576	4203	6358	3899	6740	5029	5509	5844	7335	5698	6358	4324	3733	6258	3480	4560	4531	3245	4834
ENSG00000209702	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267004	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
ENSG00000123144	6263	3114	3557	4646	3176	5989	4230	5725	6426	4909	4324	2917	4984	3337	3551	4993	4463	3727
ENSG00000198356	3875	3188	2879	3729	2420	3732	3456	4712	5151	3544	1782	2260	2682	1736	2309	2974	2156	1943
ENSG00000039987	8	7	5	7	7	7	12	6	4	11	9	3	50	7	4	14	3	3
ENSG00000095066	1554	1940	3218	2635	2837	2938	3021	4893	2397	3671	1902	2506	2906	3417	2495	2355	1950	1485
ENSG00000281408	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
ENSG00000280783	80	57	62	44	64	95	93	68	36	169	264	80	168	99	108	111	68	125
ENSG00000267212	0	0	0	0	2	0	1	1	0	2	2	4	0	0	1	6	0	0
ENSG00000263800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171223	9144	8224	14962	9975	49397	10193	5447	51382	14300	7721	8723	13935	11770	82191	5373	4215	38727	11948
ENSG00000167815	17297	13379	9987	15228	9155	14674	12611	18486	21702	16807	6201	9567	13297	6666	10666	18248	9896	8914
ENSG00000267062	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000104889	850	448	560	533	455	461	477	651	726	675	417	322	754	427	528	519	381	705
ENSG00000132026	8	3	6	1	9	4	7	5	3	7	2	7	3	11	2	3	5	4
ENSG00000267424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105613	63	55	93	36	31	28	61	99	53	67	33	26	48	77	44	28	37	55
ENSG00000276181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105612	4842	5244	3854	5798	2661	5244	4617	6944	6118	1812	1337	2272	2100	2648	1404	2913	2889	1620
ENSG00000267735	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	5	0	0
ENSG00000105610	6	0	4	4	0	1	1	3	1	4	0	3	2	6	2	39	0	3
ENSG00000105607	1987	1942	1707	1919	1116	1932	2008	2531	2494	1775	957	1452	1517	1278	1207	2090	1117	1447
ENSG00000240616	10	8	5	11	12	11	8	8	15	39	8	14	13	9	19	6	4	21
ENSG00000161860	19	17	21	26	23	37	22	35	24	48	43	20	20	38	17	32	17	74
ENSG00000266721	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000179115	4960	3829	3486	3840	3595	3621	4132	5205	3957	4426	2602	3326	3275	2605	3339	3655	2456	2903
ENSG00000266975	0	0	0	2	0	3	1	0	1	1	10	0	2	1	0	1	1	5
ENSG00000179218	79549	64218	56469	64256	37078	70446	59042	80072	69938	68285	39744	61865	59593	20480	50172	82052	31919	34188
ENSG00000274417	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000267458	487	5	6	5	0	6	2	3	2	1	223	4	0	0	3	60	508	3
ENSG00000179262	8466	7215	5123	6866	5078	5454	6676	7687	6834	6809	5091	4769	6730	4662	4872	6675	4947	4264
ENSG00000179271	4431	2396	2257	2942	1944	4742	3436	3674	5378	2923	3679	1946	3131	1721	2016	3357	3219	1686
ENSG00000280662	2	0	6	0	0	0	5	3	0	12	13	4	0	1	3	14	2	11
ENSG00000179284	39	24	33	22	36	30	43	28	19	46	81	22	58	43	20	46	13	21
ENSG00000008441	17548	30291	22948	18958	10907	16191	16150	36913	18208	16530	14341	12925	11356	15094	17926	6987	7646	10593
ENSG00000267417	12	8	10	13	1	20	5	10	23	2	20	4	2	7	8	2	6	0
ENSG00000267610	0	0	0	1	0	0	0	1	2	5	3	0	1	1	1	1	0	0
ENSG00000279044	4	2	11	10	18	8	13	11	6	39	9	2	11	11	10	4	4	26
ENSG00000104903	80	237	86	187	108	156	85	235	291	124	126	22	123	101	114	80	134	112
ENSG00000104907	1215	960	1239	1299	1645	1561	1821	1925	1861	1934	1641	1389	2870	2045	1278	1396	1205	2345
ENSG00000160877	3777	3749	3406	3710	3803	3261	3427	5246	3718	3966	2541	3354	4679	1858	3585	4667	1971	2683
ENSG00000266897	0	0	0	0	5	0	1	1	0	5	0	1	2	2	2	0	0	3
ENSG00000267512	122	17	42	31	10	21	17	12	16	22	8	65	36	32	7	58	14	49
ENSG00000104915	1708	1172	1253	1395	1240	1591	1426	1819	2146	1839	1046	873	1353	1259	1325	1506	1407	1305
ENSG00000160888	6758	5000	10487	3373	18131	12041	3671	18249	7646	4739	3317	7131	9282	30978	3217	4233	12022	12916
ENSG00000267598	1	0	2	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0
ENSG00000213253	1	1	1	2	0	2	1	4	0	2	4	0	1	6	1	2	0	3
ENSG00000141837	30	22	38	26	17	32	18	48	41	14	15	7	40	21	16	9	36	9
ENSG00000252177	0	0	4	0	8	2	0	0	4	9	5	0	6	2	2	0	0	8
ENSG00000104957	929	855	883	1469	1564	1589	1550	1855	1580	1581	869	964	1333	1545	983	1076	1113	1174
ENSG00000037757	1122	1156	1158	1680	1532	1775	1990	2610	1241	2082	643	1383	1674	1295	972	1321	1076	2060
ENSG00000267633	65	9	25	68	33	29	23	100	28	93	38	53	79	47	47	71	77	48
ENSG00000104979	5166	3101	2800	4383	3123	5738	4230	5326	6262	4474	4162	2304	2915	2284	2468	3631	2922	3000
ENSG00000280221	17	7	13	5	8	15	14	14	20	27	21	24	34	22	16	59	14	33
ENSG00000132003	581	678	957	482	896	473	475	1119	396	1125	796	401	812	1159	595	414	734	687
ENSG00000267582	0	2	1	0	1	2	0	1	0	8	5	0	1	3	0	0	3	0
ENSG00000266770	5	3	19	11	6	21	13	26	5	36	31	15	13	43	15	14	12	17
ENSG00000267519	301	124	1779	146	2693	838	305	1651	446	225	631	350	369	24856	185	247	2021	595
ENSG00000276797	0	0	2	0	15	2	0	10	1	0	0	0	0	82	0	1	1	0
ENSG00000207808	0	1	14	1	22	4	1	18	4	0	1	1	0	169	0	0	0	0
ENSG00000207980	0	2	12	0	16	5	2	17	4	1	2	3	0	234	0	0	7	3
ENSG00000187556	18	9	9	6	6	21	18	8	24	15	22	5	80	30	8	10	19	24
ENSG00000207613	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0
ENSG00000207585	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ENSG00000132016	89	69	129	124	282	94	162	165	83	64	73	26	263	152	49	45	48	30
ENSG00000132024	2430	3280	2820	2919	4303	3006	3663	4311	2994	2520	2325	2365	3626	2528	2337	2633	2127	1706
ENSG00000132000	63	139	77	85	102	70	81	220	102	158	186	34	374	163	184	87	187	138
ENSG00000132017	925	1156	990	1255	1402	1010	1138	1641	1281	1104	539	530	928	1113	864	975	657	743
ENSG00000132005	769	1432	1177	1280	1171	730	1259	1996	1002	1519	813	1013	1623	1334	919	1005	918	777
ENSG00000275091	3	3	1	0	0	0	1	1	2	3	10	0	9	0	0	28	0	1
ENSG00000171136	0	0	0	8	2	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000267670	0	0	0	12	2	7	11	0	5	1	0	2	0	0	0	0	2	0
ENSG00000104998	450	855	729	932	613	685	525	662	579	345	298	364	305	391	219	143	467	127
ENSG00000187867	121	169	206	192	478	451	279	154	132	17	260	35	118	219	18	10	39	50
ENSG00000228887	6	10	12	12	27	17	9	15	14	8	3	46	8	19	7	12	13	12
ENSG00000141854	654	330	857	421	586	794	779	1014	602	273	377	433	295	546	252	606	272	211
ENSG00000277805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188032	0	0	5	1	2	1	4	5	4	3	5	0	23	1	5	94	1	7
ENSG00000141858	1563	1151	1512	883	1289	930	996	1482	935	1582	713	763	982	1192	1509	1656	1535	1492
ENSG00000072062	5341	7141	3950	6061	4125	4915	4692	6478	5214	4941	3084	2876	3929	3350	3876	4571	3273	2866
ENSG00000267783	7	3	2	0	1	0	0	2	4	1	5	2	3	0	0	101	4	7
ENSG00000105011	129	132	112	117	86	65	51	110	151	92	198	123	627	47	215	257	54	836
ENSG00000267169	95	104	70	146	124	230	173	229	194	201	71	78	116	180	77	85	62	70
ENSG00000072071	1576	2691	2115	2064	1204	2365	2080	3000	1943	1050	2016	1066	704	1606	1860	336	1829	619
